No.,Time,Source,Destination,Protocol,Length,Info
598,0.07838,1ccc:b64f:3e2e:757d:8638:4cb5:ba9a:62a,7f15:ca58:7fbb:80c6:2a97:24ee:fcec:bac9,UDP,113,26313 > 8412 Len=113
599,0.024108,263a:1105:40d5:b69c:cdf7:f84e:2483:3ded,8dd9:4429:b114:fe20:6fbb:57ef:9cf6:ef1a,UDP,117,59267 > 65098 Len=117
600,0.001207,a5ce:7032:3a2f:d2c8:add4:5c29:74a3:7e8,c781:5e34:ce12:db8a:108b:7e5d:5260:21b0,TCP,90,9673 > 26375 Len=90
601,0.086081,d15b:1186:e9f3:db3d:f1aa:cd09:7a20:5da2,4d7d:350f:a60e:1b78:c223:796f:17f4:7b04,TCP,96,36830 > 45781 Len=96
602,0.017277,5ba8:a7d4:67f4:4f25:474b:7a08:632a:824a,75fb:95c3:6e5a:f610:9ea4:a700:5db0:69bf,TCP,148,5807 > 2117 Len=148
603,0.058736,edec:e8fe:4b68:af89:93b:a3e9:f73c:6c35,7081:34b4:1429:30cc:f013:ea6c:19a6:a03,UDP,83,15162 > 3634 Len=83
604,0.092258,e459:a823:53fb:224e:ab7a:4fc9:a5bb:dc96,4ea:3c88:1bb2:8214:70dc:6163:bc64:b180,TCP,114,19799 > 42218 Len=114
605,0.071263,2223:3717:7eea:c18:5a67:dea5:54d1:c95a,89a3:81a9:b306:8966:4ed9:acfd:37d8:f725,TCP,104,47017 > 27387 Len=104
606,0.008243,8882:9ca0:be2:a3d2:9050:6d8c:fedd:4264,e95c:74ae:62bc:14aa:df19:cd70:327d:f248,UDP,85,6502 > 21334 Len=85
607,0.007902,e8fe:427d:8788:cd61:927f:49de:8d70:80b5,1a5e:5092:50f7:5382:bdfb:3097:c339:d50d,UDP,69,36176 > 22437 Len=69
608,0.039073,631f:4115:8631:d9c8:bb64:bd2b:d5ac:4fae,d3f1:4cc6:86d:1316:7ce0:7898:50eb:b0f1,UDP,89,46812 > 29695 Len=89
609,0.072996,4a65:9773:8e21:fc10:a86c:4f61:bcb4:af22,cadf:d407:4545:a022:7449:4a5f:aa9:c6b6,UDP,57,17046 > 6674 Len=57
610,0.092463,1662:dd96:de6:7816:787c:136f:f7d1:ecde,74a5:e35b:237d:4a2f:e0d3:8528:f4f0:be87,UDP,108,41151 > 40924 Len=108
611,0.005503,3a90:b1af:d258:de93:f321:581d:977c:8e44,7738:6609:4344:8c4a:cb94:fb8e:30e:508c,UDP,65,1854 > 47416 Len=65
612,0.013721,cf8c:8110:fedc:d080:cc92:8505:7b0f:1b50,addc:1ae:a943:b34a:83bf:51cd:9384:1539,UDP,70,33556 > 63480 Len=70
613,0.034671,99d9:dc70:ca3e:6f44:3a74:f301:2cd7:8db1,e938:a211:e8a5:597f:11c1:1327:a1ed:5980,TCP,71,25394 > 9342 Len=71
614,0.074978,9364:8e74:5a73:881b:db8a:1562:712a:4044,c645:3e05:7ce9:bc25:e8de:257c:36d1:60b2,TCP,143,59116 > 8760 Len=143
615,0.077143,2a2d:b7d8:e4c3:b287:e387:b73a:8bb4:3a4c,273f:58cc:7a1e:b5de:68ed:6a87:f5bb:446a,UDP,92,53918 > 29160 Len=92
616,0.027198,8221:188d:5880:a648:ef67:38bd:536d:88a9,27e2:9be1:8614:55ca:e719:17e0:8564:5437,UDP,83,47706 > 64924 Len=83
617,0.057665,1c5b:c3c0:be4a:d57e:2322:c7fd:337:fb2e,2d60:c544:af25:4e53:ff09:94e0:f3d4:20b6,UDP,113,30855 > 34498 Len=113
618,0.036012,87f0:1880:7508:3e4d:a5be:a920:82c3:dc71,9822:a3:6a23:2cb4:c596:72c6:5506:656a,TCP,122,11960 > 25120 Len=122
619,0.015731,b3d3:8d3a:fbaf:3a02:b96d:5106:128e:affc,ef00:a7:6980:eac6:393e:f5e5:626d:9280,UDP,123,45203 > 48392 Len=123
620,0.011533,e03f:772b:8f66:50c7:8db4:46f5:fcba:dba3,9243:97bd:4c76:56e4:65d3:9bd0:fd6e:e4,UDP,55,57299 > 57576 Len=55
621,0.001229,3011:9b25:c9e:3bb5:80f7:a72f:e34d:f095,46aa:7075:3d48:8d01:667b:7320:ebc6:1679,UDP,110,24877 > 26122 Len=110
622,0.092023,7848:5a8:826d:3709:8eb:cade:44ef:1974,3ea6:b68a:31b7:cda8:d46f:f886:9bda:fd1d,UDP,54,37256 > 53656 Len=54
623,0.091395,b3be:d652:2258:8da:a025:c8e9:c1cd:11cf,79af:8997:5c94:d9c4:907:6bfd:5fe8:4306,TCP,78,22113 > 17294 Len=78
624,0.041626,2943:50b8:439d:e1bc:a1cd:a79b:30c8:7a52,890d:d59e:1879:5e85:2279:7810:22d1:2797,TCP,84,55156 > 6128 Len=84
625,0.057154,ff54:3609:75b0:22d0:e594:92ff:fa8f:b7b2,2057:4f1e:e81b:2dad:fd7d:ecb3:34c4:8cb9,UDP,114,45151 > 60133 Len=114
626,0.005267,e2f6:2aca:2c59:6a74:338d:7584:6613:68ae,2ca6:6a63:a745:c136:af47:189:38cb:ccaf,UDP,116,65341 > 4033 Len=116
627,0.095408,ae60:ff91:928a:d589:a891:33f1:f5ad:de61,403:f56f:c7ea:a859:5cec:dd07:5d24:aa86,UDP,109,57780 > 19525 Len=109
628,0.077353,8dfe:a6e6:b37f:19dd:abfd:6c4d:cae:ce76,19e2:aba1:21ed:de3:4ee5:5185:a169:d94a,TCP,91,6685 > 37271 Len=91
629,0.045675,36e:9a04:62b6:4ca8:ac3b:fbc6:429e:c8ab,b8c:e08c:4fad:b3b9:f1d8:75f:ab3a:3d41,TCP,75,20133 > 37973 Len=75
630,0.078451,385e:96c3:23b0:654:cbbd:7998:4f0f:acc1,8628:d00f:4efe:e93d:ef69:8696:6aab:8007,UDP,109,25159 > 39801 Len=109
631,0.097186,bd6f:e92:e000:e20a:2e15:8199:942f:c82a,f778:7054:6e7a:2f32:cf21:9225:5155:6bec,UDP,143,60035 > 36843 Len=143
632,0.076048,f737:cfe9:d328:34ba:93a9:fe2d:a97a:fd98,9ef9:6931:2875:ea35:3a46:7b8b:49c6:bbef,UDP,69,1441 > 62129 Len=69
633,0.041004,fabe:22ad:1397:f636:7c2d:7f27:209f:b808,4778:968a:57a2:10aa:f228:dea0:2fea:ea9c,UDP,119,23727 > 42701 Len=119
634,0.083957,b943:b7ac:c3ba:23d:ccf0:bbf6:2805:d0b9,8974:d548:4c33:73bc:be79:49b7:20d6:ef19,UDP,92,1119 > 50761 Len=92
635,0.06573,6a9c:5e86:4421:f69d:76bc:27b5:4335:9f4c,1706:977f:c6c7:4668:d3bf:24c7:b1a6:1cc9,TCP,63,14471 > 35745 Len=63
636,0.098312,ef4a:4ee3:2867:15a0:1e2d:c05a:56fe:90c6,c344:97b6:4382:1fc4:95f3:813:1a19:8ef7,TCP,112,64016 > 4949 Len=112
637,0.097256,e351:c380:77c:23a9:c609:8815:4a27:7338,a353:5ec6:9413:1524:4ac9:a281:c470:d4d9,UDP,141,19362 > 7120 Len=141
638,0.00439,f0e6:5904:fb40:8cfe:4d09:d5d4:8390:c56a,df13:1868:f4ee:600f:59b4:6af3:5e3d:b3b4,UDP,116,28094 > 46954 Len=116
639,0.089558,283:7efa:5407:b4b4:bc5f:c888:90cc:6843,f3f3:b717:482e:54dd:7a16:3237:63d8:2ae2,TCP,145,6588 > 39085 Len=145
640,0.009558,9c3e:5d4a:eabc:b81e:566a:676c:449:936f,4c28:15d7:91b9:ae7c:852a:12e7:c0a9:4235,UDP,131,54761 > 26868 Len=131
641,0.007483,1688:c046:2981:e2c0:6d6c:d6ab:c434:2d77,b009:a0a9:99cd:a41f:1f00:cf92:1a5:9503,UDP,105,44437 > 64215 Len=105
642,0.013071,37b7:24f7:3279:ecc1:6221:1d5f:80da:d79b,d0cc:c586:24db:a71c:a767:883e:2832:cc86,TCP,83,56789 > 21668 Len=83
643,0.092604,6434:f4b4:8a7e:628c:ce27:2dce:f417:a03e,ec3b:d2:c669:1db9:e5eb:25e0:2092:530c,TCP,139,55543 > 49216 Len=139
644,0.032625,aa27:3ced:c46d:e255:719e:1873:b99a:ac2c,d98b:3512:3068:6149:58:37a0:3c43:f2f6,TCP,84,16333 > 5918 Len=84
645,0.094355,2c84:a1f0:e338:5e76:5df2:5e63:7cff:d140,f81e:99f6:9f33:a06f:7330:75c6:7235:dd,UDP,149,51496 > 39343 Len=149
646,0.010897,7516:88af:e1d3:4c33:a98c:cc99:768a:3e4a,ea99:ba58:7c17:7ac1:22b6:2ade:8671:252f,UDP,71,30486 > 31567 Len=71
647,0.031403,475c:79d9:92c:3725:6b55:8336:f15b:b18c,8eee:bc69:8779:c12f:2f93:e995:7695:7170,UDP,118,24504 > 64242 Len=118
648,0.077034,bfee:fb07:f89c:38aa:50a1:baea:739d:33d7,176e:d20a:3638:2b77:e1d4:1ad5:4d7a:4dd,TCP,89,31389 > 18391 Len=89
649,0.085248,71a3:3e2e:5a61:c0eb:4adb:e67:4ca6:f5eb,dfe9:9f55:ac51:6637:e0ed:37ce:ae4e:f68f,UDP,70,53950 > 45985 Len=70
650,0.030421,9125:e4f6:623c:2e83:7416:16be:fff5:3e4a,b0ad:8a64:908a:e458:6042:acbe:41c5:7826,UDP,77,55807 > 57160 Len=77
651,0.032779,3854:f248:a0b5:a6d1:bb16:4928:afbf:ffb3,fcbb:45:8c0f:2d4e:459c:5b7b:595f:1651,UDP,141,17291 > 64489 Len=141
652,0.035574,506:d990:7e7d:264f:4a9f:8706:76e7:a637,cfa8:8af4:2cf8:7f32:99fb:c3c2:146b:2c5d,UDP,136,20608 > 18074 Len=136
653,0.082009,bd4:cbfe:2b:e7e2:7ae2:34e8:a98c:4e2a,4ee4:336d:b1aa:90aa:c0be:5263:f8d2:4fcd,UDP,53,63420 > 27526 Len=53
654,0.08546,8bf8:57c6:f33f:dd48:7b61:d60f:662f:6be5,2d06:1a82:8df9:3010:5017:c0c5:e6d2:6b5b,UDP,62,31304 > 7702 Len=62
655,0.08039,9fbe:6d18:1b1a:fd3a:8363:b51b:9905:bf65,a570:f0ad:56e9:2143:2d30:3d98:3c0d:9ea6,UDP,65,1807 > 5065 Len=65
656,0.083037,d472:bb8f:dc8e:7f5c:44b3:1dc5:2bfc:4370,83ae:62a0:51cc:31d6:2cb6:3030:dbc3:7bc7,UDP,66,14008 > 55004 Len=66
657,0.040058,d2b:ece7:3a55:3387:b600:fc2:51f9:2c16,5a5d:92f8:d70e:2288:6cfa:348f:866b:8fa9,UDP,124,39435 > 17986 Len=124
658,0.091743,4901:8b20:9dfd:1417:7be3:d702:d832:2dc2,a982:1021:4c0d:a163:67e9:5f5b:57ec:92a6,UDP,52,5249 > 13983 Len=52
659,0.09025,fa3a:9476:f7bb:3086:c88e:40a4:d482:8c36,f002:f68e:85f:2ca0:308f:3b15:c2bf:1390,TCP,66,7051 > 60339 Len=66
660,0.084728,7ca7:35f1:9685:de18:63f4:9b88:84e9:472e,3fbd:f94c:b7b:7f7c:e33e:19bb:4956:6cec,TCP,65,3822 > 62777 Len=65
661,0.046099,ec11:8996:4d26:3030:5757:c460:a4cb:135c,fe25:e541:ec6a:5066:149f:8945:594b:300d,UDP,123,29411 > 54873 Len=123
662,0.072443,2a73:c6c:7dae:fd5d:a3b0:a177:627a:9d02,f36b:88fb:78a1:5295:e61d:ac83:d0d3:3d33,TCP,53,26106 > 45799 Len=53
663,0.042666,22e4:9c:7a28:50f9:1730:9d33:eee3:d475,975d:c156:a05:9fa0:f9c4:b002:5275:930f,TCP,77,60550 > 13289 Len=77
664,0.027498,5cd0:6dba:6bde:5c16:43a9:634a:d068:f45a,8a2f:343c:2b20:5b7b:8ca0:2264:930e:c5fa,TCP,69,3294 > 41270 Len=69
665,0.061918,46ef:945c:582c:cbee:92ae:2297:819a:691a,85f:2bbd:bc87:1dd5:630d:9a1:7161:5520,UDP,132,20364 > 33719 Len=132
666,0.041199,3ff:3e95:d8cd:6e3:66a9:a75c:9e84:c4fa,eba9:caf8:deb1:4db1:45f2:ff43:d5e7:da74,TCP,57,6772 > 19359 Len=57
667,0.038302,828:bfc1:9f67:4780:4c1e:eb9b:e214:9555,87d9:9b25:2b31:21ca:2daf:d1f:b0f9:a57a,TCP,75,43140 > 59000 Len=75
668,0.07972,d729:1eb7:a454:c03c:21fc:227d:6b66:2b7a,e43:2c27:d2ef:3355:a966:ac77:5f6d:56fe,UDP,130,53594 > 36653 Len=130
669,0.079485,6632:fa74:2443:f9d9:6c8f:35c3:fd29:d7c9,613d:6183:48df:3f35:a40:6e8a:fea5:620b,TCP,150,47775 > 24558 Len=150
670,0.047968,1d1:3799:d89c:5c6f:6135:6d25:7652:fade,b977:6ad6:b29a:7df4:a6aa:a57f:744:3382,TCP,94,60837 > 38094 Len=94
671,0.050239,5f32:4de9:d393:435d:535a:bdb5:a90a:18c1,67b6:85ca:7ab9:7946:8d89:7314:8f7e:cc90,TCP,84,12808 > 2732 Len=84
672,0.031888,bf9b:d2af:a2f6:904c:8c59:7c9f:7290:e489,bf0a:b923:82a2:6ee3:613f:7e70:96d9:bcd8,UDP,53,59728 > 54153 Len=53
673,0.077854,2cee:3781:cda8:c295:5bbf:f562:826f:6fe3,c006:d89e:8cd9:544:2585:d418:9e89:2770,UDP,110,35720 > 24448 Len=110
674,0.076684,f9d:5613:bf1:704f:9e08:64f0:a829:4944,a6aa:78b:50a1:ec2c:7416:e653:349e:5a87,UDP,70,7586 > 17267 Len=70
675,0.065686,6a73:1708:eb20:ae3d:8eaf:6ec:d9b2:b0db,b163:75cb:2ece:555a:c8e5:cc5d:abf8:80aa,TCP,118,54520 > 52878 Len=118
676,0.091726,a2bf:39e6:8a32:6da9:5c81:f72b:ac46:6635,cc92:af81:6479:626c:9b7c:7290:3af7:f211,UDP,147,63139 > 15403 Len=147
677,0.057569,faa9:40f2:ee0e:359e:62c5:3016:6399:93df,fad:6397:120a:e0ab:6555:4a1e:1003:6b99,TCP,95,62313 > 56023 Len=95
678,0.099154,5152:923e:9f13:6c2:69a4:89ac:9202:6598,8b85:23a3:11ca:627:2751:9f17:d61b:4bc8,UDP,72,16526 > 39855 Len=72
679,0.0318,b37b:dbbe:f8bc:7e88:d3:40af:ae6f:bf07,3958:6310:7171:b260:a356:a395:75e4:a7e8,TCP,125,2872 > 47125 Len=125
680,0.070056,27d6:4c9b:fc02:1574:e3d9:29d8:d786:9f56,7d06:b732:797c:f90:8c0c:d8da:6ea8:9b23,UDP,122,63176 > 13360 Len=122
681,0.08367,540a:bab7:f2d0:7861:c0ad:bb08:1f28:8e6f,7114:3e09:e8ab:426b:c0d9:e9f5:6595:3484,TCP,119,21278 > 12529 Len=119
682,0.049044,bd13:1626:8cf5:a633:54eb:1ea3:349:c0dd,c4c1:9468:5eec:c593:d9ed:7cca:9b9f:7092,UDP,57,16269 > 40454 Len=57
683,0.021881,11b7:f4e0:ba6f:301e:d074:4623:421c:d851,3515:76c9:6fef:d0ac:3d50:efbc:d465:2ffe,TCP,50,22764 > 61179 Len=50
684,0.061413,a09d:8b03:bea3:8919:9267:dd3d:976f:720f,44e4:80f3:3fea:ba55:6bcb:75d0:1fba:2b5b,UDP,93,48009 > 12654 Len=93
685,0.091878,1635:9fc4:370b:6328:e3cd:be9f:8753:fcf7,9619:72de:58d:e48c:5c44:1156:78d8:1eca,TCP,57,2460 > 10704 Len=57
686,0.058661,910:e66:4134:4c4b:39ba:214f:2493:e6e4,7358:2f05:aaaf:356:69da:c0d9:847d:47b8,UDP,149,8293 > 56498 Len=149
687,0.052629,44eb:4f22:a2e0:a88c:6b1b:236b:d19b:3cbb,e6b8:6fcd:d9:7596:e66d:908b:6124:4526,TCP,59,25507 > 47196 Len=59
688,0.094192,6542:a710:79c0:b979:d5f0:8af6:838:9a88,efae:545f:2a14:16ad:181f:60c7:d0fc:d845,TCP,125,7645 > 23080 Len=125
689,0.030177,831a:d606:488f:dbc5:d3e3:c852:a21c:5bd1,d528:d51c:4861:19e0:69ca:7387:7730:25bb,UDP,70,49019 > 63197 Len=70
690,0.043687,611b:247f:caf:9c5a:c3fc:9492:7e7e:c0ec,4321:fb8d:39bb:9b2:99e9:4c42:2330:844e,TCP,133,21817 > 12440 Len=133
691,0.070718,34fe:d386:32f4:441f:4ed3:f466:4630:bf07,44a4:6c75:9807:57cb:bd27:8512:dd0a:a4de,TCP,78,44640 > 39621 Len=78
692,0.081445,225b:3fd5:91e4:9cee:64ff:4a9e:aae1:f5c9,fc61:f78:275a:44db:a8df:d89a:ce45:1e94,TCP,89,49127 > 46145 Len=89
693,0.029452,7c4b:7ea5:bd47:938f:3c86:d68a:42fd:a218,40b9:8bef:de2f:af64:449d:ed2f:c07a:5674,UDP,143,1141 > 63203 Len=143
694,0.070201,6f8:549b:465c:857f:95ef:57bc:ab2f:c35a,a39:9dfb:5b2:524a:b719:c3b9:5933:1bf1,TCP,148,64278 > 38214 Len=148
695,0.003238,7b33:58b4:3949:29ab:a988:c141:9f43:363d,2202:6fe4:5caf:c8ee:5c0e:745f:1fad:4fb8,TCP,128,15500 > 42943 Len=128
696,0.056555,67b2:edd3:f22e:c7e6:47b:8f17:f0d4:6678,b7d5:4cbf:c0d8:de:dec8:4886:5a00:a01a,TCP,68,22727 > 49870 Len=68
697,0.007781,a7f6:f5fa:f27b:b24e:7790:803f:968f:49a3,4f69:3d7e:74e9:9ab1:2655:7dc7:2555:c7e8,TCP,90,12026 > 42717 Len=90
698,0.088532,a50a:9c17:1b26:44de:1d2e:8310:e2ae:223e,3899:c9d6:b549:aa69:388c:cf9f:2c87:669c,UDP,140,44934 > 42908 Len=140
699,0.072929,efcc:ea7d:ffd0:de6:2a23:6314:d525:1ed4,c45:8cf0:dd9a:86c:914b:2603:7bdd:295,TCP,107,1770 > 18404 Len=107
700,0.020968,5a7:cc71:c173:186f:58fb:9ea0:942f:88c9,1c0a:63b2:883a:eb16:d3bc:3dbd:a93e:23c1,UDP,94,17844 > 52602 Len=94
701,0.010803,74b6:452b:95dd:16c1:7210:96a1:3635:839d,be62:d933:523b:4b83:976f:7e5e:cc14:fc5c,UDP,56,26316 > 29743 Len=56
702,0.073258,388c:4775:f692:9506:a1ec:572e:9c69:65d8,296f:fd33:2906:f11b:15bb:df51:af97:1c9,UDP,102,33338 > 58811 Len=102
703,0.037871,a7c8:8f81:ca0:89ae:1446:8fcc:c305:fd2,a121:7209:1e90:c975:ecc5:6cd2:b49f:6d98,TCP,62,55340 > 32447 Len=62
704,0.078873,1f21:7bab:5bc5:7b99:a625:4a19:d9ae:f9f7,3e51:423d:3c:7163:8bc3:8067:e223:aca7,UDP,70,30599 > 5854 Len=70
705,0.079919,c4df:6060:dc8a:e1c3:e84b:847d:720b:b138,ebfb:4689:93d6:4c13:ee31:3181:3503:b8f3,UDP,87,2339 > 21911 Len=87
706,0.026113,561d:3d5e:d349:876b:cea:e85c:d948:1fca,9870:e01d:7f2d:9b0d:2bd9:cd3d:4ad3:d28,UDP,59,23424 > 12172 Len=59
707,0.088793,8e1b:fd1d:1f5:5990:898f:fe3e:fc94:5142,16:f0dc:584b:7ccc:5a0e:928e:4635:483,UDP,143,5939 > 36875 Len=143
708,0.094183,cac7:8959:d177:f538:749f:9848:8709:8676,1c1d:195e:cdb:7fda:3d20:adb5:da81:5daf,UDP,93,39954 > 41239 Len=93
709,0.089323,ccb4:4914:7f8e:a27d:e191:9168:9831:3d98,cde1:4fa:a343:1469:ca54:4517:2abb:fd3d,UDP,105,62787 > 43860 Len=105
710,0.0165,f6ea:19b3:9736:f793:b33:66b6:c04e:3532,3fb6:7d06:2414:96e0:6860:b24c:a104:7d94,TCP,70,4533 > 7660 Len=70
711,0.033109,b8f:364f:87cb:5f62:16fb:3a40:816d:26f6,c369:eb61:70b1:2f42:7d76:53fa:4fda:e0ca,UDP,102,46715 > 37338 Len=102
712,0.072204,972a:9dc1:bdbc:3054:18d6:c0cc:1722:b103,b4bd:5353:8d0a:9eac:ee89:d403:7ed4:884d,TCP,134,19473 > 20514 Len=134
713,0.023755,f8a7:613:de35:795e:37e7:edd:9bcb:7002,e91b:446:75f4:36a2:1a43:52a0:361d:fef7,UDP,100,38495 > 37046 Len=100
714,0.083985,a6a9:3e12:4d30:12cc:7210:3af8:8089:6446,ccd2:a90b:9fcb:1a3:fde9:f8a8:8588:c175,UDP,56,24671 > 1274 Len=56
715,0.042761,7925:e07f:63cf:838a:cb:f03e:3589:6e87,7732:86ad:2309:3c1a:2461:193d:688c:225f,TCP,134,41989 > 40359 Len=134
716,0.048033,d7cd:86e1:764e:142e:9a8f:d6de:40fd:5e26,5284:c2e3:7078:5c88:e328:fc5a:4aca:43fd,UDP,53,14586 > 12219 Len=53
717,0.063819,376a:b7cf:80a6:3179:7992:9fd7:3bb4:ffe4,e821:f601:9421:4efd:5bea:1cbf:cc91:5d,UDP,110,56321 > 8593 Len=110
718,0.030835,7bf0:8809:cbbc:dedb:ea3b:7c6f:ecdc:a2b2,74f3:564a:5e2a:3d9d:ff8a:b454:44f:e2,TCP,110,33077 > 59670 Len=110
719,0.066104,ee8a:71c:1efb:2240:2679:d213:5149:44d1,9c69:5359:4227:d5ec:5ca4:52f5:de7d:8026,UDP,132,36683 > 26420 Len=132
720,0.018488,5a7:4894:ce2e:4b93:c056:8431:88d5:aa4f,97b0:aab4:dbf:d4ff:9f63:40db:94dd:df67,TCP,97,13251 > 30238 Len=97
721,0.004462,18b1:456:9df2:f8c9:67a9:502f:7bd8:a733,135f:3318:3ce1:8661:79b6:c92c:cdd8:6dcc,TCP,109,18286 > 15851 Len=109
722,0.083708,fe52:843f:1c23:efb:aef7:de3d:758:fdc,1234:686:c0b1:b8b1:45b9:12a7:827c:dc92,UDP,69,50322 > 46667 Len=69
723,0.066747,50c8:4abe:b0e2:272c:8595:b857:bf3f:a0be,abcf:de1d:30b0:45ec:8010:8ced:681a:a5e0,UDP,135,23554 > 53988 Len=135
724,0.054145,491f:13da:9ec6:a7e9:ee8f:6f86:ca9c:3e47,b0e4:fd87:b33c:f046:d713:d803:10ac:871b,UDP,120,5020 > 56126 Len=120
725,0.038711,916d:3e38:9f20:7305:e207:4b5f:f9e7:20f7,cc02:f36c:b4c0:1f17:dd44:80f1:34e5:7ddb,TCP,118,46051 > 57836 Len=118
726,0.093636,1e6c:8346:813:7bde:5e8e:922f:6590:7f5e,b183:d775:abbe:755b:5716:58ef:9c7b:6f03,UDP,110,20609 > 6198 Len=110
727,0.03948,a1b5:287e:4489:5671:d61d:6546:28c0:a4ac,dfd5:33c5:8c73:2f05:f02d:1502:cebd:7506,UDP,114,38459 > 60036 Len=114
728,0.051682,8c1d:da67:c082:525e:648d:3c30:1ef6:6c31,e05c:ceb7:a11f:d2f1:56c2:413f:5fcc:190d,UDP,65,63234 > 50647 Len=65
729,0.044904,f3c4:e62b:fb90:c473:c577:23c:d340:a3bb,e22b:9edd:6839:a57d:1849:83c3:c5d1:bb1e,UDP,77,54007 > 13654 Len=77
730,0.012619,1f18:752e:8ee8:7870:75a4:7fc6:bb67:247,93c6:d9f0:8ba0:a7f8:5760:5336:ec5b:2e16,TCP,60,45793 > 29557 Len=60
731,0.020192,f24f:b275:3370:2ab8:f20c:9965:408a:3fba,1559:e55e:c387:b3f8:1e7:e4a0:d807:69f4,UDP,126,17924 > 21979 Len=126
732,0.09108,89a1:80a:335e:f543:8cd6:5ce8:70ad:4f69,f415:f9f1:f64a:19d0:58e7:7e30:c5be:a8de,UDP,61,26458 > 37485 Len=61
733,0.039735,df04:1be9:45e6:b122:a93e:5bde:60a2:df,138e:d457:ad79:4ab1:484d:9788:6fbf:aa2c,TCP,85,35082 > 31049 Len=85
734,0.091716,2ff9:3c74:8204:1f7f:a65e:588f:92da:90ce,3425:96a1:b39d:c092:2811:3767:ae4:6190,UDP,150,46926 > 41856 Len=150
735,0.058758,9ac0:6647:cce9:9ee4:1e41:5960:4e56:2076,50df:7d5e:7f44:3abd:7c35:e8cd:6edb:6979,TCP,64,28184 > 10830 Len=64
736,0.01482,10c2:956a:b723:9ce8:9a22:58ac:1f61:3b6a,23b0:afa1:5d9c:81ef:f451:3d42:534b:1ae2,UDP,63,37900 > 52112 Len=63
737,0.010099,e924:8cb:3396:7bc0:611b:6f58:2e58:6563,9e45:b341:f476:3e3:b54e:a57:ae94:a1b4,TCP,118,58704 > 23559 Len=118
738,0.087789,bb5b:18eb:600c:8eed:bd80:770d:b95d:91a0,a5aa:f808:e66c:ee03:97fe:f4ba:27ae:d521,TCP,99,43936 > 32847 Len=99
739,0.057202,3c15:af47:ef75:61b6:188c:2174:710b:3c54,1b7a:d22c:fb97:d72d:9761:33f7:144e:c463,TCP,54,12309 > 19073 Len=54
740,0.040297,f407:b9c0:1eec:6378:519b:5b94:def8:5b57,3d36:3e13:7027:5652:7f44:7ebe:3076:b468,TCP,54,26962 > 59323 Len=54
741,0.087896,95ad:d4d2:d4b:8535:ab50:8cc4:bf4e:b18c,aa8e:7cba:1686:1ad2:ff05:d7c3:932b:7cd7,UDP,56,49897 > 32167 Len=56
742,0.092083,4d3d:9ebe:e787:ce6f:633c:dd6a:95ef:8065,14d:4cb3:b65b:bcb5:bed4:4a2d:e387:bbbe,TCP,52,23166 > 54592 Len=52
743,0.079365,2527:9210:3cf3:db79:6751:dd7f:cbc:3fe5,2b35:e295:2a6f:ddb1:d0ae:de62:208a:dd15,TCP,85,56260 > 33242 Len=85
744,0.085823,7d32:12da:a107:3495:4c53:8ba5:bcac:297e,9de:71d0:3c6d:4080:119:91b6:3489:87c3,UDP,79,9831 > 20716 Len=79
745,0.097422,dce3:5393:184d:b3d:3d47:cbac:7427:75dd,2a5d:bcb6:f7c8:4e4e:46ea:1a1:1e47:ed10,TCP,149,55145 > 22052 Len=149
746,0.026942,e66b:69cd:e5aa:1d9d:53be:b688:afd9:c13a,8b1e:2fe:5536:59a3:ce3a:25ce:2879:2629,TCP,127,43331 > 6875 Len=127
747,0.018794,a79:944c:9cf1:b4ff:250c:1e3a:23f0:d934,fe33:7e59:3b37:ff95:405e:e3e9:d7c0:2979,UDP,102,49582 > 32773 Len=102
748,0.075949,1a2b:a319:73f:6273:83e4:15f2:66a1:4bc8,18b0:e5fd:b77b:13ef:a9bf:2e5f:ce9c:f4e8,TCP,57,34792 > 52895 Len=57
749,0.015897,a513:43af:69a2:9162:cfc2:13fd:8324:4bfa,a8bb:21c2:2b91:6f4d:7f19:decf:83fe:280a,TCP,140,34237 > 27460 Len=140
750,0.013565,765f:86aa:fc38:8625:6f1c:d2a7:312f:c180,6cdd:1c86:3b5f:e64c:81b8:3e79:87f8:6f6f,UDP,72,13656 > 58379 Len=72
751,0.083293,d290:da75:b72a:c855:338:ad6d:7830:58ca,cb5f:6d16:c583:cb2a:de55:6672:13bf:fbae,UDP,81,3191 > 30937 Len=81
752,0.005056,4dec:8902:ffb3:c9b1:55a3:3c79:488a:3375,e8b0:f787:d3d8:a3b:d732:9de0:e063:6455,TCP,140,14072 > 18979 Len=140
753,0.036835,b93c:70eb:58fd:f102:58a9:9d9a:73cc:3395,805d:3f67:782a:ec60:17f5:6605:7cc9:7fd6,TCP,114,27038 > 42666 Len=114
754,0.092307,9bf7:42d8:4f52:fe15:c252:4c62:ea7c:7dbb,b81:e321:5739:348:5f71:8f40:e2bb:5642,UDP,80,25433 > 33057 Len=80
755,0.059404,f4e8:b563:2456:8c65:9d2e:5ab2:92d0:184,b020:e2d:b07e:8132:6eb3:d3e3:3030:7023,UDP,110,39485 > 37156 Len=110
756,0.034976,dbb7:268f:560b:9f4e:6f3b:c6d5:138:c56c,4e66:f229:6497:3064:94fa:732b:7d75:c1b0,UDP,83,50107 > 55475 Len=83
